"stationID","tz","obsTimeUtc","obsTimeLocal","epoch","lat","lon","solarRadiationHigh","uvHigh","winddirAvg","humidityHigh","humidityLow","humidityAvg","qcStatus","tempHigh","tempLow","tempAvg","windspeedHigh","windspeedLow","windspeedAvg","windgustHigh","windgustLow","windgustAvg","dewptHigh","dewptLow","dewptAvg","windchillHigh","windchillLow","windchillAvg","heatindexHigh","heatindexLow","heatindexAvg","pressureMax","pressureMin","pressureTrend","precipRate","precipTotal"
"IALICANT2","Europe/Madrid","2014-09-15T21:53:00Z","2014-09-15 23:53:00","1410817980000","38.228943","-0.525793","","","229","81","42","61","-1","30","24","26","23","0","10","29","2","17","22","11","18","","","","","","","1012.19","1009.14","0.68","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-09-16T21:55:00Z","2014-09-16 23:55:00","1410904500000","38.228943","-0.525793","","","127","86","68","80","-1","26","22","24","21","0","5","29","2","9","22","19","21","","","","","","","1010.84","1006.1","-2.37","0.76","1.52"
"IALICANT2","Europe/Madrid","2014-09-17T21:58:00Z","2014-09-17 23:58:00","1410991080000","38.228943","-0.525793","","","215","86","42","67","-1","29","21","25","32","0","9","35","0","14","22","14","18","","","","","","","1008.13","1005.42","-1.02","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-09-18T21:45:00Z","2014-09-18 23:45:00","1411076700000","38.228943","-0.525793","","","234","78","38","62","-1","29","22","25","24","0","10","32","2","16","21","12","17","","","","","","","1009.48","1006.77","2.37","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-09-19T21:48:00Z","2014-09-19 23:48:00","1411163280000","38.228943","-0.525793","","","223","84","35","66","-1","29","22","25","21","0","8","32","2","14","22","12","18","","","","","","","1013.55","1008.13","4.06","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-09-20T21:50:00Z","2014-09-20 23:50:00","1411249800000","38.228943","-0.525793","","","107","84","47","70","-1","29","23","25","23","0","6","26","0","10","22","16","19","","","","","","","1016.59","1012.19","2.71","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-09-21T21:52:00Z","2014-09-21 23:52:00","1411336320000","38.228943","-0.525793","","","156","85","70","78","-1","26","23","25","16","0","5","19","0","8","22","19","21","","","","","","","1016.59","1013.55","-1.69","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-09-22T21:54:00Z","2014-09-22 23:54:00","1411422840000","38.228943","-0.525793","","","25","94","72","83","-1","25","19","23","24","0","7","34","3","12","22","17","20","","","","","","","1014.22","1011.51","-1.02","3.3","6.1"
"IALICANT2","Europe/Madrid","2014-09-23T21:57:00Z","2014-09-23 23:57:00","1411509420000","38.228943","-0.525793","","","232","94","54","73","-1","26","18","22","23","0","10","32","3","17","19","16","17","","","","","","","1013.21","1010.16","0.34","1.78","0.0"
"IALICANT2","Europe/Madrid","2014-09-24T21:54:00Z","2014-09-24 23:54:00","1411595640000","38.228943","-0.525793","","","54","97","73","80","-1","25","19","22","21","0","8","37","2","12","22","17","19","","","","","","","1015.58","1011.85","2.71","14.48","17.02"
"IALICANT2","Europe/Madrid","2014-09-25T21:56:00Z","2014-09-25 23:56:00","1411682160000","38.228943","-0.525793","","","20","87","67","76","-1","23","19","21","31","0","13","35","2","19","18","16","17","","","","","","","1018.96","1014.9","3.39","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-09-26T21:58:00Z","2014-09-26 23:58:00","1411768680000","38.228943","-0.525793","","","47","86","64","77","-1","23","19","22","29","2","13","35","3","21","20","14","17","","","","","","","1021.33","1018.29","2.03","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-09-27T21:45:00Z","2014-09-27 23:45:00","1411854300000","38.228943","-0.525793","","","62","87","70","75","-1","24","20","22","45","8","22","47","21","32","19","16","18","","","","","","","1021.0","1018.96","-0.34","1.52","3.05"
"IALICANT2","Europe/Madrid","2014-09-28T21:50:00Z","2014-09-28 23:50:00","1411941000000","38.228943","-0.525793","","","44","91","73","82","-1","24","20","22","26","0","7","29","0","12","21","18","19","","","","","","","1020.32","1017.61","-0.34","2.03","0.51"
"IALICANT2","Europe/Madrid","2014-09-29T21:52:00Z","2014-09-29 23:52:00","1412027520000","38.228943","-0.525793","","","262","97","74","86","-1","24","19","22","18","0","6","27","0","9","21","18","20","","","","","","","1021.67","1018.96","1.02","9.14","9.14"
"IALICANT2","Europe/Madrid","2014-09-30T21:54:00Z","2014-09-30 23:54:00","1412114040000","38.228943","-0.525793","","","299","97","70","83","-1","24","18","21","35","2","12","43","5","16","21","16","18","","","","","","","1022.69","1019.98","1.69","0.25","0.0"
"IALICANT2","Europe/Madrid","2014-10-01T21:56:00Z","2014-10-01 23:56:00","1412200560000","38.228943","-0.525793","","","65","90","77","84","-1","24","20","22","35","3","19","40","5","26","21","18","20","","","","","","","1023.37","1020.66","0.0","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-02T21:59:00Z","2014-10-02 23:59:00","1412287140000","38.228943","-0.525793","","","55","98","75","84","-1","24","20","22","31","5","16","34","8","23","21","18","20","","","","","","","1022.69","1020.32","-1.02","7.87","11.68"
"IALICANT2","Europe/Madrid","2014-10-03T21:46:00Z","2014-10-03 23:46:00","1412372760000","38.228943","-0.525793","","","56","97","62","81","-1","24","19","22","19","0","7","24","0","12","21","16","19","","","","","","","1021.33","1018.63","-2.03","0.51","0.0"
"IALICANT2","Europe/Madrid","2014-10-04T21:48:00Z","2014-10-04 23:48:00","1412459280000","38.228943","-0.525793","","","224","90","74","84","-1","24","19","22","23","0","10","32","2","15","21","17","19","","","","","","","1019.3","1014.22","-3.73","0.25","0.25"
"IALICANT2","Europe/Madrid","2014-10-05T21:50:00Z","2014-10-05 23:50:00","1412545800000","38.228943","-0.525793","","","177","93","78","88","-1","24","20","22","18","0","5","21","0","8","21","19","20","","","","","","","1015.58","1012.87","-2.03","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-06T21:52:00Z","2014-10-06 23:52:00","1412632320000","38.228943","-0.525793","","","206","92","72","84","-1","25","20","22","21","0","7","29","0","12","21","18","19","","","","","","","1013.55","1009.82","-2.37","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-07T21:52:00Z","2014-10-07 23:52:00","1412718720000","38.228943","-0.525793","","","240","91","46","69","-1","27","20","23","29","0","13","35","0","20","20","12","17","","","","","","","1012.53","1010.16","1.02","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-08T21:54:00Z","2014-10-08 23:54:00","1412805240000","38.228943","-0.525793","","","211","89","59","79","-1","26","18","22","23","0","7","26","2","11","21","14","18","","","","","","","1012.87","1009.82","-1.35","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-09T21:56:00Z","2014-10-09 23:56:00","1412891760000","38.228943","-0.525793","","","220","94","56","80","-1","27","18","22","16","0","7","26","0","11","21","14","19","","","","","","","1012.53","1009.82","0.0","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-10T21:59:00Z","2014-10-10 23:59:00","1412978340000","38.228943","-0.525793","","","231","92","55","75","-1","26","19","22","23","0","8","34","3","12","21","14","18","","","","","","","1012.87","1010.5","1.69","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-11T21:46:00Z","2014-10-11 23:46:00","1413063960000","38.228943","-0.525793","","","311","91","63","78","-1","24","19","22","19","0","7","23","0","10","21","14","18","","","","","","","1013.55","1008.47","-4.06","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-12T21:49:00Z","2014-10-12 23:49:00","1413150540000","38.228943","-0.525793","","","231","96","52","73","-1","25","20","22","31","0","9","40","0","14","21","12","17","","","","","","","1011.85","1006.77","0.0","1.78","0.76"
"IALICANT2","Europe/Madrid","2014-10-13T21:51:00Z","2014-10-13 23:51:00","1413237060000","38.228943","-0.525793","","","239","74","41","60","-1","23","15","20","26","5","13","32","8","20","14","9","12","","","","","","","1012.87","1009.48","-0.68","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-14T14:23:00Z","2014-10-14 16:23:00","1413296580000","38.228943","-0.525793","","","264","92","51","74","-1","21","15","18","19","0","9","32","2","15","17","9","13","","","","","","","1009.48","1006.1","-2.71","2.29","3.3"
"IALICANT2","Europe/Madrid","2014-10-15T14:23:00Z","2014-10-15 16:23:00","1413410160000","38.228943","-0.525793","","","264","92","51","74","-1","21","15","18","19","0","9","32","2","15","17","9","13","","","","","","","1009.48","1006.1","-2.71","2.29","3.3"
"IALICANT2","Europe/Madrid","2014-10-16T14:23:00Z","2014-10-16 16:23:00","1413496560000","38.228943","-0.525793","","","264","94","60","80","-1","21","18","18","19","0","9","32","2","15","17","9","13","","","","","","","1009.48","1006.1","-2.71","2.29","3.3"
"IALICANT2","Europe/Madrid","2014-10-17T14:23:00Z","2014-10-17 16:23:00","1413533460000","38.228943","-0.525793","","","264","95","72","85","-1","21","20","18","19","0","9","32","2","15","17","9","13","","","","","","","1009.48","1006.1","-2.71","2.29","3.3"
"IALICANT2","Europe/Madrid","2014-10-18T21:58:00Z","2014-10-18 23:58:00","1413669480000","38.228943","-0.525793","","","48","97","96","96","-1","22","21","22","10","5","6","11","6","9","21","21","21","","","","","","","1019.98","1019.3","0.68","0.0","0.25"
"IALICANT2","Europe/Madrid","2014-10-19T21:59:00Z","2014-10-19 23:59:00","1413755940000","38.228943","-0.525793","","","56","97","51","80","-1","24","20","22","21","0","10","23","0","14","21","12","19","","","","","","","1021.67","1018.96","1.35","0.25","0.25"
"IALICANT2","Europe/Madrid","2014-10-20T21:47:00Z","2014-10-20 23:47:00","1413841620000","38.228943","-0.525793","","","202","97","52","79","-1","23","19","22","13","0","5","14","0","7","20","11","18","","","","","","","1022.01","1018.63","-2.03","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-21T21:59:00Z","2014-10-21 23:59:00","1413928740000","38.228943","-0.525793","","","234","98","23","58","-1","31","19","24","18","0","8","19","2","11","19","7","14","","","","","","","1021.33","1018.29","1.02","0.25","0.0"
"IALICANT2","Europe/Madrid","2014-10-22T21:46:00Z","2014-10-22 23:46:00","1414014360000","38.228943","-0.525793","","","287","84","31","57","-1","26","19","23","23","0","12","35","0","20","19","7","14","","","","","","","1022.69","1018.96","2.37","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-23T21:49:00Z","2014-10-23 23:49:00","1414100940000","38.228943","-0.525793","","","231","83","42","69","-1","24","15","20","24","2","10","31","3","14","19","9","14","","","","","","","1022.69","1016.26","-6.1","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-24T21:51:00Z","2014-10-24 23:51:00","1414187460000","38.228943","-0.525793","","","242","89","34","63","-1","24","18","21","14","0","4","18","0","7","18","7","13","","","","","","","1017.27","1014.9","1.02","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-25T21:54:00Z","2014-10-25 23:54:00","1414274040000","38.228943","-0.525793","","","246","85","35","56","-1","25","17","21","13","0","6","18","2","8","18","7","12","","","","","","","1020.32","1016.59","3.05","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-26T22:56:00Z","2014-10-26 23:56:00","1414364160000","38.228943","-0.525793","","","14","91","31","58","-1","25","19","22","18","2","6","18","2","8","19","4","13","","","","","","","1020.66","1018.96","-0.34","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-27T22:58:00Z","2014-10-27 23:58:00","1414450680000","38.228943","-0.525793","","","221","91","58","77","-1","23","17","20","21","0","7","23","2","10","19","12","16","","","","","","","1020.32","1017.61","-2.37","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-28T22:45:00Z","2014-10-28 23:45:00","1414536300000","38.228943","-0.525793","","","83","91","79","85","-1","22","19","20","14","0","4","16","0","6","18","17","18","","","","","","","1017.61","1014.56","-1.69","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-29T22:47:00Z","2014-10-29 23:47:00","1414622820000","38.228943","-0.525793","","","247","91","73","83","-1","22","17","20","13","0","4","16","0","7","18","14","17","","","","","","","1019.3","1015.24","3.39","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-30T22:49:00Z","2014-10-30 23:49:00","1414709340000","38.228943","-0.525793","","","300","91","79","84","-1","21","17","20","13","0","5","18","0","7","18","14","17","","","","","","","1022.69","1018.96","3.05","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-10-31T22:51:00Z","2014-10-31 23:51:00","1414795860000","38.228943","-0.525793","","","58","91","79","86","-1","21","17","19","13","0","3","13","0","6","18","16","17","","","","","","","1024.04","1021.67","0.0","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-01T22:53:00Z","2014-11-01 23:53:00","1414882380000","38.228943","-0.525793","","","252","91","73","83","-1","21","15","19","14","0","5","18","2","8","18","13","16","","","","","","","1023.37","1021.33","-0.34","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-02T22:55:00Z","2014-11-02 23:55:00","1414968900000","38.228943","-0.525793","","","189","90","61","79","-1","22","17","19","16","0","4","19","0","8","17","13","16","","","","","","","1021.67","1016.93","-4.74","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-03T22:58:00Z","2014-11-03 23:58:00","1415055480000","38.228943","-0.525793","","","233","93","73","83","-1","22","14","18","27","2","12","37","3","19","17","12","15","","","","","","","1016.93","1006.1","-10.84","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-04T22:46:00Z","2014-11-04 23:46:00","1415141160000","38.228943","-0.525793","","","262","92","53","72","-1","18","13","16","32","2","13","43","8","22","15","6","11","","","","","","","1006.43","996.95","-3.72","4.57","7.11"
"IALICANT2","Europe/Madrid","2014-11-05T22:49:00Z","2014-11-05 23:49:00","1415227740000","38.228943","-0.525793","","","283","68","44","57","-1","18","12","14","35","6","17","43","16","29","7","5","6","","","","","","","1011.18","1002.71","8.47","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-06T22:51:00Z","2014-11-06 23:51:00","1415314260000","38.228943","-0.525793","","","277","62","35","50","-1","20","12","15","31","5","15","42","8","26","6","3","5","","","","","","","1015.24","1010.84","3.39","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-07T22:53:00Z","2014-11-07 23:53:00","1415400780000","38.228943","-0.525793","","","240","74","50","62","-1","22","14","18","29","2","14","47","8","22","15","6","10","","","","","","","1014.9","1012.19","0.34","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-08T22:56:00Z","2014-11-08 23:56:00","1415487360000","38.228943","-0.525793","","","263","93","47","67","-1","21","16","18","19","0","8","26","2","14","17","6","12","","","","","","","1014.56","1009.48","-5.08","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-09T22:59:00Z","2014-11-09 23:59:00","1415573940000","38.228943","-0.525793","","","278","68","43","58","-1","18","14","15","27","3","10","34","3","17","9","5","7","","","","","","","1010.84","1006.43","1.69","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-10T22:47:00Z","2014-11-10 23:47:00","1415659620000","38.228943","-0.525793","","","257","66","38","52","-1","18","11","14","21","3","11","24","8","16","6","3","4","","","","","","","1013.21","1010.84","1.02","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-11T22:49:00Z","2014-11-11 23:49:00","1415746140000","38.228943","-0.525793","","","254","93","51","77","-1","15","11","13","16","0","5","19","0","8","13","4","9","","","","","","","1011.85","1003.39","-6.1","4.57","6.6"
"IALICANT2","Europe/Madrid","2014-11-12T22:52:00Z","2014-11-12 23:52:00","1415832720000","38.228943","-0.525793","","","249","91","53","71","-1","21","13","17","19","2","8","26","5","13","16","9","11","","","","","","","1014.22","1005.76","8.47","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-13T22:55:00Z","2014-11-13 23:55:00","1415919300000","38.228943","-0.525793","","","237","88","57","75","-1","21","12","17","21","0","9","23","0","13","16","10","13","","","","","","","1014.9","1010.5","-4.06","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-14T22:57:00Z","2014-11-14 23:57:00","1416005820000","38.228943","-0.525793","","","228","92","75","85","-1","20","14","17","16","0","7","19","0","11","16","12","15","","","","","","","1010.5","1005.76","-3.73","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-15T22:45:00Z","2014-11-15 23:45:00","1416091500000","38.228943","-0.525793","","","264","90","40","59","-1","20","13","16","37","2","15","58","6","25","16","5","8","","","","","","","1013.55","1006.77","6.1","0.51","0.51"
"IALICANT2","Europe/Madrid","2014-11-16T22:48:00Z","2014-11-16 23:48:00","1416178080000","38.228943","-0.525793","","","255","69","40","55","-1","20","12","15","31","3","13","40","8","20","8","6","6","","","","","","","1014.9","1011.51","-1.35","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-17T22:50:00Z","2014-11-17 23:50:00","1416264600000","38.228943","-0.525793","","","267","72","45","56","-1","19","11","15","27","2","13","40","8","22","8","6","6","","","","","","","1012.19","1008.81","0.68","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-18T22:53:00Z","2014-11-18 23:53:00","1416351180000","38.228943","-0.525793","","","242","86","51","71","-1","18","10","14","23","3","11","27","8","17","12","7","9","","","","","","","1013.55","1011.18","1.69","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-19T22:56:00Z","2014-11-19 23:56:00","1416437760000","38.228943","-0.525793","","","236","92","61","81","-1","19","9","14","16","0","8","21","2","11","14","8","11","","","","","","","1018.29","1013.21","4.74","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-20T22:58:00Z","2014-11-20 23:58:00","1416524280000","38.228943","-0.525793","","","58","91","67","81","-1","18","13","16","45","0","15","45","2","21","16","9","13","","","","","","","1018.63","1015.92","0.0","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-21T22:45:00Z","2014-11-21 23:45:00","1416609900000","38.228943","-0.525793","","","254","94","78","85","-1","19","13","16","14","0","6","18","3","9","17","11","14","","","","","","","1018.63","1015.92","-1.02","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-22T22:47:00Z","2014-11-22 23:47:00","1416696420000","38.228943","-0.525793","","","79","94","76","88","-1","19","16","18","19","0","8","27","2","12","17","14","16","","","","","","","1016.93","1013.55","-1.69","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-23T22:49:00Z","2014-11-23 23:49:00","1416782940000","38.228943","-0.525793","","","66","89","63","83","-1","21","18","19","19","2","10","26","8","16","17","11","16","","","","","","","1015.24","1011.51","-3.05","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-24T22:51:00Z","2014-11-24 23:51:00","1416869460000","38.228943","-0.525793","","","330","96","57","75","-1","21","15","18","10","0","4","13","0","7","17","11","14","","","","","","","1015.92","1012.19","3.73","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-25T22:53:00Z","2014-11-25 23:53:00","1416955980000","38.228943","-0.525793","","","89","93","81","88","-1","19","16","17","13","0","4","14","0","8","17","14","15","","","","","","","1017.27","1014.56","-1.02","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-26T22:56:00Z","2014-11-26 23:56:00","1417042560000","38.228943","-0.525793","","","232","96","69","88","-1","19","14","16","16","0","10","24","0","14","16","13","14","","","","","","","1014.9","1009.14","-5.76","1.52","0.25"
"IALICANT2","Europe/Madrid","2014-11-27T22:47:00Z","2014-11-27 23:47:00","1417128420000","38.228943","-0.525793","","","108","92","80","88","-1","18","14","16","14","0","5","21","0","9","16","13","14","","","","","","","1008.81","995.94","-12.87","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-11-28T22:49:00Z","2014-11-28 23:49:00","1417214940000","38.228943","-0.525793","","","170","87","73","81","-1","18","16","17","27","5","13","35","11","26","15","13","14","","","","","","","995.6","988.15","-4.74","3.3","0.51"
"IALICANT2","Europe/Madrid","2014-11-29T22:52:00Z","2014-11-29 23:52:00","1417301520000","38.228943","-0.525793","","","158","98","67","86","-1","19","14","16","19","0","7","32","0","12","15","12","14","","","","","","","995.94","988.15","5.08","3.3","9.91"
"IALICANT2","Europe/Madrid","2014-11-30T22:54:00Z","2014-11-30 23:54:00","1417388040000","38.228943","-0.525793","","","256","94","84","91","-1","15","12","13","31","0","13","39","0","19","13","11","12","","","","","","","997.63","993.23","1.69","3.81","20.83"
"IALICANT2","Europe/Madrid","2014-12-01T22:57:00Z","2014-12-01 23:57:00","1417474620000","38.228943","-0.525793","","","272","93","52","73","-1","21","13","16","32","5","13","37","10","22","13","9","11","","","","","","","1001.36","997.63","3.73","0.51","0.51"
"IALICANT2","Europe/Madrid","2014-12-02T22:59:00Z","2014-12-02 23:59:00","1417561140000","38.228943","-0.525793","","","270","71","49","61","-1","18","10","14","18","0","8","27","2","14","9","4","7","","","","","","","1009.14","1001.36","7.79","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-03T22:51:00Z","2014-12-03 23:51:00","1417647060000","38.228943","-0.525793","","","267","83","55","71","-1","16","11","14","24","0","10","31","6","15","12","6","8","","","","","","","1009.14","1007.45","-0.34","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-04T22:53:00Z","2014-12-04 23:53:00","1417733580000","38.228943","-0.525793","","","10","92","61","75","-1","15","10","13","26","2","11","32","5","17","11","5","9","","","","","","","1014.22","1007.11","5.76","6.6","8.64"
"IALICANT2","Europe/Madrid","2014-12-05T22:56:00Z","2014-12-05 23:56:00","1417820160000","38.228943","-0.525793","","","271","70","52","62","-1","16","10","12","32","5","15","39","13","22","7","4","5","","","","","","","1021.33","1014.56","6.77","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-06T22:44:00Z","2014-12-06 23:44:00","1417905840000","38.228943","-0.525793","","","278","70","43","58","-1","15","9","12","35","8","18","45","11","30","5","1","3","","","","","","","1021.67","1018.96","-1.35","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-07T22:49:00Z","2014-12-07 23:49:00","1417992540000","38.228943","-0.525793","","","280","63","44","53","-1","14","7","10","35","3","13","39","6","21","3","-2","1","","","","","","","1025.74","1020.32","5.42","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-08T22:52:00Z","2014-12-08 23:52:00","1418079120000","38.228943","-0.525793","","","259","71","47","61","-1","16","8","12","26","5","12","45","10","18","7","2","4","","","","","","","1026.41","1023.03","-2.71","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-09T22:55:00Z","2014-12-09 23:55:00","1418165700000","38.228943","-0.525793","","","308","60","33","46","-1","15","10","13","51","0","17","51","10","31","4","-2","1","","","","","","","1027.09","1021.67","4.06","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-10T22:41:00Z","2014-12-10 23:41:00","1418251260000","38.228943","-0.525793","","","252","61","36","49","-1","15","6","11","21","2","11","26","10","16","4","-2","0","","","","","","","1030.48","1026.41","1.02","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-11T22:59:00Z","2014-12-11 23:59:00","1418338740000","38.228943","-0.525793","","","251","77","47","64","-1","18","9","13","18","0","9","26","0","14","11","3","6","","","","","","","1027.43","1025.06","-0.68","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-12T22:47:00Z","2014-12-12 23:47:00","1418424420000","38.228943","-0.525793","","","246","87","71","77","-1","16","7","12","16","2","7","19","3","11","12","6","9","","","","","","","1025.74","1016.93","-8.8","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-13T22:58:00Z","2014-12-13 23:58:00","1418511480000","38.228943","-0.525793","","","239","91","61","80","-1","17","8","13","18","0","7","23","0","11","13","6","9","","","","","","","1016.59","1013.21","-3.39","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-14T22:46:00Z","2014-12-14 23:46:00","1418597160000","38.228943","-0.525793","","","45","98","76","88","-1","16","10","13","19","0","9","32","3","14","13","10","11","","","","","","","1013.21","1010.16","-2.03","7.87","16.26"
"IALICANT2","Europe/Madrid","2014-12-15T22:48:00Z","2014-12-15 23:48:00","1418683680000","38.228943","-0.525793","","","293","98","74","93","-1","13","9","11","18","0","6","27","0","10","12","8","10","","","","","","","1016.26","1010.16","4.74","2.29","4.32"
"IALICANT2","Europe/Madrid","2014-12-16T22:51:00Z","2014-12-16 23:51:00","1418770260000","38.228943","-0.525793","","","276","82","55","69","-1","15","10","13","27","5","16","48","10","26","8","5","7","","","","","","","1017.61","1013.88","1.69","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-17T22:55:00Z","2014-12-17 23:55:00","1418856900000","38.228943","-0.525793","","","259","75","49","64","-1","17","11","13","23","5","12","27","11","18","9","4","7","","","","","","","1022.69","1017.27","4.74","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-18T22:56:00Z","2014-12-18 23:56:00","1418943360000","38.228943","-0.525793","","","256","86","56","68","-1","18","13","15","26","0","8","31","0","12","12","7","9","","","","","","","1027.09","1021.0","5.08","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-19T22:59:00Z","2014-12-19 23:59:00","1419029940000","38.228943","-0.525793","","","238","85","65","77","-1","18","11","14","21","5","12","24","6","18","13","8","10","","","","","","","1028.45","1025.74","0.68","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-20T22:46:00Z","2014-12-20 23:46:00","1419115560000","38.228943","-0.525793","","","60","93","81","86","-1","16","12","14","14","0","5","16","0","8","14","11","12","","","","","","","1031.16","1027.77","2.71","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-21T22:48:00Z","2014-12-21 23:48:00","1419202080000","38.228943","-0.525793","","","233","91","69","83","-1","16","9","13","13","0","5","13","0","7","12","7","10","","","","","","","1032.17","1029.8","1.69","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-22T22:50:00Z","2014-12-22 23:50:00","1419288600000","38.228943","-0.525793","","","341","89","79","84","-1","15","11","13","11","0","4","11","0","6","12","8","10","","","","","","","1032.85","1030.14","-1.69","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-23T22:55:00Z","2014-12-23 23:55:00","1419375300000","38.228943","-0.525793","","","264","90","74","83","-1","15","9","12","11","0","5","13","3","7","11","6","9","","","","","","","1030.82","1027.09","-2.37","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-24T22:56:00Z","2014-12-24 23:56:00","1419461760000","38.228943","-0.525793","","","236","92","69","83","-1","15","8","12","11","0","4","11","0","6","12","5","9","","","","","","","1028.78","1026.41","0.68","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-25T22:58:00Z","2014-12-25 23:58:00","1419548280000","38.228943","-0.525793","","","242","91","72","82","-1","15","8","12","13","0","6","16","3","9","11","5","9","","","","","","","1030.48","1028.11","0.34","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-26T22:45:00Z","2014-12-26 23:45:00","1419633900000","38.228943","-0.525793","","","243","87","63","76","-1","15","7","11","18","0","6","19","0","8","10","4","7","","","","","","","1030.48","1028.11","-1.02","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-27T22:49:00Z","2014-12-27 23:49:00","1419720540000","38.228943","-0.525793","","","255","88","44","65","-1","18","7","13","34","5","14","35","6","20","8","4","6","","","","","","","1027.77","1015.24","-12.53","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-28T22:47:00Z","2014-12-28 23:47:00","1419806820000","38.228943","-0.525793","","","284","68","42","53","-1","17","9","14","53","2","15","58","8","27","7","1","4","","","","","","","1018.96","1011.85","4.06","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-29T22:55:00Z","2014-12-29 23:55:00","1419893700000","38.228943","-0.525793","","","339","58","39","47","-1","11","6","8","23","3","11","37","8","19","2","-4","-2","","","","","","","1032.51","1018.29","13.88","0.0","0.0"
"IALICANT2","Europe/Madrid","2014-12-30T22:52:00Z","2014-12-30 23:52:00","1419979920000","38.228943","-0.525793","","","251","58","26","48","-1","12","3","8","18","0","9","26","2","13","2","-8","-3","","","","","","","1033.53","1030.14","0.68","0.0","0.0"
